metric,n_filled,pct_filled,is_suppression,max_abs_cc
f1015518,0,0.0,False,0.1484348543309045
f1015618,0,0.0,False,0.09570890225020816
f1015818,0,0.0,False,0.14321812988996077
f1119318,0,0.0,False,0.08805597300298695
f1119518,0,0.0,False,0.10683741266174684
f1210818,0,0.0,False,0.13862595436112976
f1210918,0,0.0,False,0.1477565459648359
f1254118,0,0.0,False,0.091084520172051
f0982618,0,0.0,False,0.3043316976371538
f0982818,0,0.0,False,0.27504175582966445
f0983018,0,0.0,False,0.33791274496769524
f1018518,0,0.0,False,0.12170237749351374
f1018618,0,0.0,False,0.10686123249426704
f1018818,0,0.0,False,0.07294165783373471
f1116618,0,0.0,False,0.3040471894191853
f1116818,0,0.0,False,0.13992790951149128
f1253118,0,0.0,False,0.1965782448588426
f1075918,0,0.0,False,0.16421519435781648
f1076018,0,0.0,False,0.28934063256555215
f1076118,0,0.0,False,0.31824420987735996
f1076218,0,0.0,False,0.2392659200466797
f1209018,0,0.0,False,0.21651062931896725
f1209118,0,0.0,False,0.02392197340923876
f1403518,0,0.0,False,0.1300376083255109
f1403618,0,0.0,False,0.04904115636366477
f0890918,0,0.0,False,0.07094202267543134
f1403118,0,0.0,False,0.08281522384088026
f1331818,0,0.0,False,0.09283218218708635
f1331918,0,0.0,False,0.11395071982506227
f0957218,0,0.0,False,0.04654224331340227
f0957418,0,0.0,False,0.0708744126366828
f0956718,0,0.0,False,0.0990833470116896
f1403218,0,0.0,False,0.08682488956091777
f0956618,0,0.0,False,0.07044991484255161
f1256918,0,0.0,False,0.06007023080347099
f0892118,0,0.0,False,0.04695275456776357
f1331018,0,0.0,False,0.03605855153802907
f1264018,0,0.0,False,0.05889039688041296
f1412718,0,0.0,False,0.04078672083185366
f1321919,2,0.06371455877668047,False,0.09261033118364255
f1256518,0,0.0,False,0.10493765762247946
f1261218,0,0.0,False,0.0717277958503105
f1410018,0,0.0,False,0.06012203394825178
f1259618,0,0.0,False,0.05224799798285518
f0887918,0,0.0,False,0.040981543358418054
f0888018,0,0.0,False,0.07920607614339231
f1361318,0,0.0,False,0.05751948333706494
f1256418,0,0.0,False,0.13099615374249074
f0957518,0,0.0,False,0.08052265636066545
f0957618,0,0.0,False,0.09174474552765376
f1256618,0,0.0,False,0.04355193874621487
f1256718,0,0.0,False,0.05235173923437721
f1367501,6,0.19114367633004142,False,0.19624369429213326
f1259318,0,0.0,False,0.12784264658578176
f1530918,3,0.09557183816502071,False,0.17199403028446197
f1558318,0,0.0,False,0.01999412960680847
f1527418,0,0.0,False,0.03174295778339688
f0889018,0,0.0,False,0.11360574181670274
f0889118,0,0.0,False,0.037949881865277174
f0889218,0,0.0,False,0.14454650088138674
f0889418,0,0.0,False,0.11519152422220712
f1530818,3,0.09557183816502071,False,0.16769999601387875
f1257718,0,0.0,False,0.03250141145111821
f1173918,0,0.0,False,0.03029749471096444
f1174018,0,0.0,False,0.1291850280838941
f1174118,0,0.0,False,0.13987628288135706
f1256818,0,0.0,False,0.049300528503178245
f1257118,0,0.0,False,0.059826447360973735
f1259418,0,0.0,False,0.050947205078569424
f1392918,0,0.0,False,0.10485405043877463
f1393718,0,0.0,False,0.07397767715876181
f1392818,0,0.0,False,0.12010465587566645
f1258418,0,0.0,False,0.12771664850948117
f1400718,0,0.0,False,0.12072381364225479
f1259218,0,0.0,False,0.12356805790094089
f1409618,0,0.0,False,0.051219653820256436
f1558518,0,0.0,False,0.0167939950604557
f1257018,0,0.0,False,0.02881924448317494
f1257818,0,0.0,False,0.03832237355060766
f1361718,0,0.0,False,0.06572013814129513
f1474618,0,0.0,False,0.12257646739559439
f1474718,0,0.0,False,0.12161315005951685
f1471618,0,0.0,False,0.044229927873177505
f1471718,0,0.0,False,0.04398590173048312
f1471818,0,0.0,False,0.157191032915856
f1471918,0,0.0,False,0.15717597793734764
f1472018,0,0.0,False,0.08437835767629168
f1468018,0,0.0,False,0.030001405123554217
f1472118,0,0.0,False,0.08493739886149948
f1472218,0,0.0,False,0.17162395077873283
f1472318,0,0.0,False,0.1721288817724086
f1472518,0,0.0,False,0.20267878757517027
f1472418,0,0.0,False,0.2042214930065273
